Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X,Centroid Y,Distance in um to nearest Cell,Area,Perimeter
CBPM03Lc_Sec08_VIP_merged.tif,70fa6f52-509d-4f29-9b7e-07480e68735c,Annotation,Cell70,Cell,Root object (Image),Polygon,314.65,429.3,3.7235,25.05,18.17
CBPM03Lc_Sec08_VIP_merged.tif,bbfbabc0-2c02-43fc-bac1-10e908b6ac1e,Annotation,Cell45,Cell,Root object (Image),Polygon,407.59,433.61,11.1972,66.6,30.39
CBPM03Lc_Sec08_VIP_merged.tif,8609082e-ad8f-4888-a1c6-26b20d7f24bb,Annotation,Cell81,Cell,Root object (Image),Polygon,270.15,432.99,4.5674,35.67,24.26
CBPM03Lc_Sec08_VIP_merged.tif,58f85474-ac29-49ff-b828-1ddf4a563927,Annotation,Cell21,Cell,Root object (Image),Polygon,355.02,437.48,13.5212,32.81,23.72
CBPM03Lc_Sec08_VIP_merged.tif,de380849-0529-4a8c-b66e-d523414aa937,Annotation,Cell41,Cell,Root object (Image),Polygon,324.72,440.05,0.9634,32.31,27.59
CBPM03Lc_Sec08_VIP_merged.tif,47a25779-fb1a-428b-8f54-cf674b804700,Annotation,Cell61,Cell,Root object (Image),Polygon,426.63,441.36,5.7839,24.86,19.55
CBPM03Lc_Sec08_VIP_merged.tif,af605fd6-56d4-43d2-8c5b-cf104bde6c6a,Annotation,Cell73,Cell,Root object (Image),Polygon,301.72,443.57,1.5377,24.74,20.86
CBPM03Lc_Sec08_VIP_merged.tif,1b97c2f8-a722-4642-b0fc-12f2be86cefc,Annotation,Cell47,Cell,Root object (Image),Polygon,319.96,446.67,1.0202,54.09,29.73
CBPM03Lc_Sec08_VIP_merged.tif,a47a34f3-2293-499d-b756-8b982cdb7315,Annotation,Cell28,Cell,Root object (Image),Polygon,391.72,449.12,5.9822,44.94,29.96
CBPM03Lc_Sec08_VIP_merged.tif,99767b47-afac-49f6-81be-a0a567bc0a04,Annotation,Cell82,Cell,Root object (Image),Polygon,300.42,450.03,1.6629,30.57,21.01
CBPM03Lc_Sec08_VIP_merged.tif,f7477bad-6543-40fc-bdcc-458820bd37c2,Annotation,Cell22,Cell,Root object (Image),Polygon,330.89,450.56,3.1454,32.07,21.33
CBPM03Lc_Sec08_VIP_merged.tif,0646ca0a-042d-4845-ba1b-a97ac5bfff1a,Annotation,Cell84,Cell,Root object (Image),Polygon,362.09,458.23,2.6486,75.87,36.64
CBPM03Lc_Sec08_VIP_merged.tif,b077f2db-8832-4e3c-b106-45c7687af07c,Annotation,Cell15,Cell,Root object (Image),Polygon,373.83,455.2,2.7939,31.02,21.88
CBPM03Lc_Sec08_VIP_merged.tif,45f6f4b3-40d4-4ac9-aef3-ffb4651f2362,Annotation,Cell13,Cell,Root object (Image),Polygon,341.64,458.26,3.1905,31.27,20.53
CBPM03Lc_Sec08_VIP_merged.tif,653030e1-9372-4f3f-b16b-148a04fe995a,Annotation,Cell44,Cell,Root object (Image),Polygon,398.92,461.63,5.8033,61.94,29.94
CBPM03Lc_Sec08_VIP_merged.tif,e553f0ab-5d57-4cd5-a01e-58c059d99425,Annotation,Cell27,Cell,Root object (Image),Polygon,345.09,465.81,3.0366,34.51,23.22
CBPM03Lc_Sec08_VIP_merged.tif,e036aa38-377e-4b20-9999-f187136b6295,Annotation,Cell32,Cell,Root object (Image),Polygon,300.63,473.1,6.333,28.31,20.95
CBPM03Lc_Sec08_VIP_merged.tif,292e5100-3950-4b64-ad7b-45244703fc2e,Annotation,Cell63,Cell,Root object (Image),Polygon,325.4,477.88,5.4218,60.36,28.44
CBPM03Lc_Sec08_VIP_merged.tif,0ef269c9-65f7-4920-9172-7d031d55f9d9,Annotation,Cell10,Cell,Root object (Image),Polygon,414.65,478.06,1.2093,31.96,20.62
CBPM03Lc_Sec08_VIP_merged.tif,70312d22-c5ab-4b7b-811d-c80782d7c9f5,Annotation,Cell75,Cell,Root object (Image),Polygon,449.99,478.67,12.6912,21.88,17.07
CBPM03Lc_Sec08_VIP_merged.tif,1730168e-640e-49c2-9736-4a741af74dbe,Annotation,Cell42,Cell,Root object (Image),Polygon,338.38,480.62,5.6069,41.62,23.95
CBPM03Lc_Sec08_VIP_merged.tif,b0aa71d0-2438-4714-8d94-7771f0ddbde4,Annotation,Cell62,Cell,Root object (Image),Polygon,381.36,479.63,4.5588,22.44,18.1
CBPM03Lc_Sec08_VIP_merged.tif,43ec9c56-ea35-43a3-a689-50e9c4de7b32,Annotation,Cell67,Cell,Root object (Image),Polygon,421.43,482.8,1.3149,37.3,23.11
CBPM03Lc_Sec08_VIP_merged.tif,c0bdcb0c-7dbd-4f32-90b6-f3d634869793,Annotation,Cell88,Cell,Root object (Image),Polygon,393.3,482.87,6.8836,18.3,15.55
CBPM03Lc_Sec08_VIP_merged.tif,c1f7382d-35f8-402c-929e-b63e455a381b,Annotation,Cell43,Cell,Root object (Image),Polygon,308.41,484.19,0.838,29.75,20.64
CBPM03Lc_Sec08_VIP_merged.tif,ca889eae-c98c-4f59-bd57-02f8c0944514,Annotation,Cell69,Cell,Root object (Image),Polygon,432.41,486.07,3.6829,39.39,22.98
CBPM03Lc_Sec08_VIP_merged.tif,fdddd937-3e1f-4c9d-9d52-202d8bf5809a,Annotation,Cell6,Cell,Root object (Image),Polygon,312.64,488.65,1.2783,11.83,13.74
CBPM03Lc_Sec08_VIP_merged.tif,12149f93-6e96-46db-b7c4-3f2a6ab009b4,Annotation,Cell39,Cell,Root object (Image),Polygon,304.93,489.79,0.6683,13.45,14.04
CBPM03Lc_Sec08_VIP_merged.tif,b636a0c2-334d-4822-9984-22bed35ebc47,Annotation,Cell1,Cell,Root object (Image),Polygon,379.72,489.75,4.6521,32.04,21.84
CBPM03Lc_Sec08_VIP_merged.tif,e652b777-1ee6-48bf-bcfa-02c8a24b6fbd,Annotation,Cell29,Cell,Root object (Image),Polygon,430.32,408.66,0.3531,38.2,25.11
CBPM03Lc_Sec08_VIP_merged.tif,b4e5ac54-21bf-4afd-a920-8b6dacf135b3,Annotation,Cell79,Cell,Root object (Image),Polygon,377.67,400.08,2.1138,39.15,23.84
CBPM03Lc_Sec08_VIP_merged.tif,c6da75a8-aa8e-4802-8b83-308c6ee79c7b,Annotation,Cell59,Cell,Root object (Image),Polygon,431.28,338.01,0,47.93,27.43
CBPM03Lc_Sec08_VIP_merged.tif,f315e6c6-f8ae-40b5-ac49-7cc84e2b4759,Annotation,Cell77,Cell,Root object (Image),Polygon,437.49,337.46,0.0833,17.13,16.12
CBPM03Lc_Sec08_VIP_merged.tif,b6ca52fa-8323-45c4-a727-c432617485da,Annotation,Cell8,Cell,Root object (Image),Polygon,393.36,403.95,0,14.46,14.6
CBPM03Lc_Sec08_VIP_merged.tif,e6985c07-7c81-4d71-a33e-5b4398b1d626,Annotation,Cell68,Cell,Root object (Image),Polygon,397.49,405.62,0,27.83,19.54
CBPM03Lc_Sec08_VIP_merged.tif,3db6aca9-d7e7-4137-8fdd-81745822f07b,Annotation,Cell78,Cell,Root object (Image),Polygon,284.07,441.52,0,74.53,32.58
CBPM03Lc_Sec08_VIP_merged.tif,03983f97-806f-40a2-8f39-2072ecd1f9d7,Annotation,Cell80,Cell,Root object (Image),Polygon,290,435.79,0.0028,46.68,28.21
CBPM03Lc_Sec08_VIP_merged.tif,d2a1b8ec-38c1-414a-98a8-b44c37d09d27,Annotation,Cell38,Cell,Root object (Image),Polygon,417.08,343.39,0,20.93,19.06
CBPM03Lc_Sec08_VIP_merged.tif,b354f1e2-403e-499f-993f-cbff5326e846,Annotation,Cell19,Cell,Root object (Image),Polygon,419.86,346.1,0.0977,27.79,20.7
CBPM03Lc_Sec09_SST_merged.tif,49985d29-589a-45e9-bd5d-21a8670095f9,Annotation,ROI,,Root object (Image),Rectangle,358.73,396.2,0,37066.9,770.12
CBPM03Lc_Sec09_SST_merged.tif,5c2375fc-6a0e-4519-ba19-d1516e167203,Annotation,Cell80,Cell,Root object (Image),Polygon,320.76,306.57,1.2443,58.26,27.85
CBPM03Lc_Sec09_SST_merged.tif,4d91d2ae-0cd1-4052-b992-016909b32945,Annotation,Cell55,Cell,Root object (Image),Polygon,329.21,305.49,1.2566,25.75,19.02
CBPM03Lc_Sec09_SST_merged.tif,4b6f8b1f-b28d-49a3-b0d4-18b432bf8fba,Annotation,Cell73,Cell,Root object (Image),Polygon,338.41,314.29,4.0508,62.87,28.8
CBPM03Lc_Sec09_SST_merged.tif,933acb60-ef31-406b-8303-8fdcf54e15b8,Annotation,Cell8,Cell,Root object (Image),Polygon,398.08,313.91,6.8517,55.93,27.86
CBPM03Lc_Sec09_SST_merged.tif,1f313e9c-adb6-43dd-a678-c4be7c8c2bef,Annotation,Cell87,Cell,Root object (Image),Polygon,371.31,315.45,4.642,24.65,18.73
CBPM03Lc_Sec09_SST_merged.tif,01e9fd6e-1ca8-4d4a-b698-2f633c5f2223,Annotation,Cell45,Cell,Root object (Image),Polygon,360.33,317.23,4.5339,47.52,24.94
CBPM03Lc_Sec09_SST_merged.tif,ef92bfec-98c9-45bc-be33-f1fe19bf259b,Annotation,Cell43,Cell,Root object (Image),Polygon,382.29,316.72,4.838,31.31,21.5
CBPM03Lc_Sec09_SST_merged.tif,5573ee71-4a5a-4f8f-9b45-0ef7be6e69f7,Annotation,Cell79,Cell,Root object (Image),Polygon,328.14,317.93,4.1165,13.16,13.24
CBPM03Lc_Sec09_SST_merged.tif,060b32e7-4ee0-4cef-876e-78f2a8c6e8c8,Annotation,Cell50,Cell,Root object (Image),Polygon,289.83,326.63,12.5209,57.94,28.67
CBPM03Lc_Sec09_SST_merged.tif,809e888a-2314-44f8-a2ad-cee6e4d61263,Annotation,Cell47,Cell,Root object (Image),Polygon,414.75,329.68,6.6171,29.93,20.19
CBPM03Lc_Sec09_SST_merged.tif,36d8fa9d-c97f-43e5-949d-d7843b924f38,Annotation,Cell6,Cell,Root object (Image),Polygon,311.08,331.06,10.5323,33.54,21.74
CBPM03Lc_Sec09_SST_merged.tif,d5d98e61-9d96-47f0-80e2-921667c327f5,Annotation,Cell14,Cell,Root object (Image),Polygon,344.74,334.63,3.4626,27.63,20.47
CBPM03Lc_Sec09_SST_merged.tif,7864a41a-60f9-47ed-be8b-be90df3c71e8,Annotation,Cell53,Cell,Root object (Image),Polygon,325.9,341.35,5.7187,63.31,29.08
CBPM03Lc_Sec09_SST_merged.tif,bd425056-5086-4490-b343-43d03e618b4a,Annotation,Cell19,Cell,Root object (Image),Polygon,411.18,341.97,1.1693,26.87,18.92
CBPM03Lc_Sec09_SST_merged.tif,22d48ef4-1f32-4573-8c17-eca97196d4a9,Annotation,Cell65,Cell,Root object (Image),Polygon,273.91,344.5,5.5949,61.56,28.55
CBPM03Lc_Sec09_SST_merged.tif,4344bfb1-422e-44cc-bc51-b350ae079680,Annotation,Cell68,Cell,Root object (Image),Polygon,340.23,342.53,3.4814,27.86,19.71
CBPM03Lc_Sec09_SST_merged.tif,41c4b1f3-b645-4563-a390-0267c069cc78,Annotation,Cell90,Cell,Root object (Image),Polygon,367.47,343.23,16.543,34.07,22.18
CBPM03Lc_Sec09_SST_merged.tif,ef5ae89c-b4c4-45f5-9d5b-d1be6a1c3e4e,Annotation,Cell2,Cell,Root object (Image),Polygon,292.41,345.23,11.274,17.59,15.3
CBPM03Lc_Sec09_SST_merged.tif,2f1d88d7-3559-4fc7-9d0e-9a19967152ab,Annotation,Cell64,Cell,Root object (Image),Polygon,443.17,346.18,5.6309,21.39,16.8
CBPM03Lc_Sec09_SST_merged.tif,f8cc0649-f93e-4038-ac05-4f33d42ea323,Annotation,Cell27,Cell,Root object (Image),Polygon,412.62,353.22,3.4588,51.55,26.25
CBPM03Lc_Sec09_SST_merged.tif,bf843830-f348-4c83-b9e1-12d728971ad7,Annotation,Cell85,Cell,Root object (Image),Polygon,276.99,355.66,5.5755,28.47,21.78
CBPM03Lc_Sec09_SST_merged.tif,bee71f78-6c7d-4253-825d-06333b4dffed,Annotation,Cell86,Cell,Root object (Image),Polygon,395.98,357.19,2.5057,47.72,26.35
CBPM03Lc_Sec09_SST_merged.tif,bf1ad4d1-2227-402d-a3cd-784361231012,Annotation,Cell76,Cell,Root object (Image),Polygon,315.4,357.53,8.8538,24.42,19.89
CBPM03Lc_Sec09_SST_merged.tif,1de00ae6-48ec-4beb-91ad-2905e737bb8a,Annotation,Cell57,Cell,Root object (Image),Polygon,299.59,364.61,8.6854,53.35,27.2
CBPM03Lc_Sec09_SST_merged.tif,f9d929f3-917f-470c-a3e6-5219ab7f4edc,Annotation,Cell9,Cell,Root object (Image),Polygon,393.93,366,2.5927,51.47,26.8
CBPM03Lc_Sec09_SST_merged.tif,2f73f732-d46f-48f2-94e8-7164485d07f6,Annotation,Cell84,Cell,Root object (Image),Polygon,323.25,374.16,10.7226,33.78,21.33
CBPM03Lc_Sec09_SST_merged.tif,a5d9c73e-f670-4d53-a805-7a88a1397914,Annotation,Cell59,Cell,Root object (Image),Polygon,349.11,374.4,6.521,29.22,19.9
CBPM03Lc_Sec09_SST_merged.tif,5f84d43c-8781-4abd-96fa-b61edc066d9c,Annotation,Cell77,Cell,Root object (Image),Polygon,397.75,373.98,3,20.43,16.76
CBPM03Lc_Sec09_SST_merged.tif,481f6497-4d5e-4a01-a2c2-06dbbae652a8,Annotation,Cell15,Cell,Root object (Image),Polygon,432.05,376.73,19.4278,16.94,14.98
CBPM03Lc_Sec09_SST_merged.tif,30883909-f635-4cef-ad6e-79c5288b20c3,Annotation,Cell30,Cell,Root object (Image),Polygon,380.36,380.21,7.9606,70.87,30.54
CBPM03Lc_Sec09_SST_merged.tif,35b46b6f-b337-4b07-8490-2d09b2f38888,Annotation,Cell20,Cell,Root object (Image),Polygon,338.81,385.07,3.2714,72.7,31.53
CBPM03Lc_Sec09_SST_merged.tif,67fb4ed1-3673-4d20-a69b-a98e5077ae57,Annotation,Cell72,Cell,Root object (Image),Polygon,286.75,385.12,16.3271,39.87,23.62
CBPM03Lc_Sec09_SST_merged.tif,86883d70-9d24-4ea5-8f7a-0ab1c68f63b2,Annotation,Cell22,Cell,Root object (Image),Polygon,395.33,384.92,5.7546,30.74,20.31
CBPM03Lc_Sec09_SST_merged.tif,e84ff7b2-bc61-4b1b-8a0f-eca27fcd7b4c,Annotation,Cell83,Cell,Root object (Image),Polygon,350.68,390.41,3.2949,55.03,27.46
CBPM03Lc_Sec09_SST_merged.tif,33b76ef9-274c-4c82-a8ec-fa9178d14e9e,Annotation,Cell13,Cell,Root object (Image),Polygon,322.42,396.46,11.5374,26.39,18.79
CBPM03Lc_Sec09_SST_merged.tif,f9970351-9564-4a87-9f0f-2edf982038c3,Annotation,Cell66,Cell,Root object (Image),Polygon,377.72,399.86,1.7014,43.54,25.6
CBPM03Lc_Sec09_SST_merged.tif,f8d255cc-6a72-4d37-bec5-f5f04c3d72ae,Annotation,Cell52,Cell,Root object (Image),Polygon,437.27,402.31,0.8666,32.36,21.52
CBPM03Lc_Sec09_SST_merged.tif,14307eca-5852-4c70-aed7-6f2a65b1ed77,Annotation,Cell54,Cell,Root object (Image),Polygon,350.17,403.37,1.2143,62.1,29.84
CBPM03Lc_Sec09_SST_merged.tif,a5cb0b6c-7778-403e-8715-b0d93d1ac38f,Annotation,Cell3,Cell,Root object (Image),Polygon,373.82,407.28,1.8636,47.76,25.79
CBPM03Lc_Sec09_SST_merged.tif,e4ca3e54-2e2d-423b-acb1-c51873e13725,Annotation,Cell70,Cell,Root object (Image),Polygon,432,407.59,0.9639,40.3,24.45
CBPM03Lc_Sec09_SST_merged.tif,01a6ff5e-b61f-424b-bf75-019d16a3e104,Annotation,Cell81,Cell,Root object (Image),Polygon,354.71,409.81,1.2463,26.35,19.96
CBPM03Lc_Sec09_SST_merged.tif,228ead2d-e5ee-4750-a722-dfd5c5f260ee,Annotation,Cell89,Cell,Root object (Image),Polygon,334.99,412.92,3.9376,18.82,15.93
CBPM03Lc_Sec09_SST_merged.tif,489bc23b-91ce-4a05-949d-8a31a1a44edf,Annotation,Cell33,Cell,Root object (Image),Polygon,450.34,415.35,10.3829,62.99,30.98
CBPM03Lc_Sec09_SST_merged.tif,d67649c3-e551-43d4-a7d3-8a1f0c5accbb,Annotation,Cell37,Cell,Root object (Image),Polygon,350.06,417.01,1.0456,27.61,19.53
CBPM03Lc_Sec09_SST_merged.tif,23f1c59d-5218-477e-bd9e-f7c4e8816a1a,Annotation,Cell41,Cell,Root object (Image),Polygon,368.17,418.4,5.3157,52.9,27.27
CBPM03Lc_Sec09_SST_merged.tif,02fc48c3-3b85-4776-86ce-9526caa5576c,Annotation,Cell1,Cell,Root object (Image),Polygon,342.74,418.75,0.9449,38.45,22.7
CBPM03Lc_Sec09_SST_merged.tif,46761546-3030-42bb-9ef5-7690bc06c621,Annotation,Cell46,Cell,Root object (Image),Polygon,282.58,425.22,4.2075,72.47,31.7
CBPM03Lc_Sec09_SST_merged.tif,7c9777d1-3748-4092-95eb-e5aa018e35aa,Annotation,Cell29,Cell,Root object (Image),Polygon,429.22,428.47,5.6729,37.8,25.44
CBPM03Lc_Sec09_SST_merged.tif,7a27089f-c9f9-43c5-a94c-e87028537c2b,Annotation,Cell11,Cell,Root object (Image),Polygon,314.23,429.13,4.0984,23.79,17.78
CBPM03Lc_Sec09_SST_merged.tif,a7cbc595-75ad-4676-834b-be6219387d56,Annotation,Cell82,Cell,Root object (Image),Polygon,325.91,430.11,4.1123,59.54,28.59
CBPM03Lc_Sec09_SST_merged.tif,2fea355e-8ae0-4e68-b29d-0cd9a64ba6c9,Annotation,Cell7,Cell,Root object (Image),Polygon,409.29,433.03,10.6344,62.24,29.26
CBPM03Lc_Sec09_SST_merged.tif,c3a89082-9603-4f8d-b719-ecc7d41a5cb2,Annotation,Cell51,Cell,Root object (Image),Polygon,270.06,432.93,4.1549,35.02,24.13
CBPM03Lc_Sec09_SST_merged.tif,0462f56a-2efa-4ce9-821f-57d0fe585f76,Annotation,Cell63,Cell,Root object (Image),Polygon,290.68,435.19,0.8754,36.37,23.28
CBPM03Lc_Sec09_SST_merged.tif,4a3f4781-b49c-4bad-97fc-32bddff22e6c,Annotation,Cell40,Cell,Root object (Image),Polygon,356.36,434.67,1.003,14.69,13.97
CBPM03Lc_Sec09_SST_merged.tif,a177d5c8-4582-47c8-ada4-aff538e4f0a4,Annotation,Cell32,Cell,Root object (Image),Polygon,283.96,441.34,0.8206,69.13,31.88
CBPM03Lc_Sec09_SST_merged.tif,90a99374-9e96-49cb-8d7f-30add8f4ead1,Annotation,Cell56,Cell,Root object (Image),Polygon,353.57,439.25,1.0831,15.79,14.52
CBPM03Lc_Sec09_SST_merged.tif,2697113e-ae9a-44c1-b866-3742ff3d48b0,Annotation,Cell74,Cell,Root object (Image),Polygon,324.28,440.79,1.1088,48.37,26.61
CBPM03Lc_Sec09_SST_merged.tif,78521f25-6b9b-4e53-bf9f-dedb207353ca,Annotation,Cell71,Cell,Root object (Image),Polygon,427.58,441.35,5.6964,21.22,17.09
CBPM03Lc_Sec09_SST_merged.tif,2b6f28f7-14df-4fd1-a5c1-3da97495be1c,Annotation,Cell60,Cell,Root object (Image),Polygon,304.58,441.34,0.6344,11.68,12.95
CBPM03Lc_Sec09_SST_merged.tif,200344f5-0630-470e-8756-7860ff134d14,Annotation,Cell21,Cell,Root object (Image),Polygon,299.07,443.31,0.9491,14.43,14.49
CBPM03Lc_Sec09_SST_merged.tif,a4ceb2cb-d6a9-48fb-802b-8498e5c6b059,Annotation,Cell44,Cell,Root object (Image),Polygon,319.27,447.04,1.281,53.32,28.36
CBPM03Lc_Sec09_SST_merged.tif,d5157a03-f5bf-4846-8e71-d674430d241f,Annotation,Cell34,Cell,Root object (Image),Polygon,391.72,448.08,6.3887,46.59,30.68
CBPM03Lc_Sec09_SST_merged.tif,ca98b964-fe50-47d5-8053-d2e2e51ef4a4,Annotation,Cell16,Cell,Root object (Image),Polygon,300.24,449.69,2.0942,31.59,21.9
CBPM03Lc_Sec09_SST_merged.tif,91698f8e-5ecd-48d7-b238-9e333a08b15b,Annotation,Cell24,Cell,Root object (Image),Polygon,330.45,450.33,3.5218,29.53,20.08
CBPM03Lc_Sec09_SST_merged.tif,bffd2a21-9773-42bc-bf6d-3894c835e7d6,Annotation,Cell12,Cell,Root object (Image),Polygon,362.17,458.86,2.6228,74.32,34.97
CBPM03Lc_Sec09_SST_merged.tif,f8dc66e8-1198-4061-a6db-df7b6f7a4c1d,Annotation,Cell78,Cell,Root object (Image),Polygon,374.07,455.84,2.6345,32.39,22.63
CBPM03Lc_Sec09_SST_merged.tif,7f86ca83-3953-4d7f-9bc2-3d193dcaf14a,Annotation,Cell39,Cell,Root object (Image),Polygon,341.86,459.05,3.0282,29.4,19.83
CBPM03Lc_Sec09_SST_merged.tif,00c9564b-2a4a-429e-a333-cd48b1d0b1e9,Annotation,Cell75,Cell,Root object (Image),Polygon,399.3,460.63,6.2233,67,30.27
CBPM03Lc_Sec09_SST_merged.tif,7b0c7ede-a388-42de-99c0-b0edad40f72b,Annotation,Cell10,Cell,Root object (Image),Polygon,345.66,466.26,3.0584,36.7,24.53
CBPM03Lc_Sec09_SST_merged.tif,6f572903-0f14-4425-b608-eaa753f5a416,Annotation,Cell58,Cell,Root object (Image),Polygon,301.82,472.12,6.9478,29.57,22.51
CBPM03Lc_Sec09_SST_merged.tif,c15f2fd9-d9fb-40cf-bff9-afe81b855bc2,Annotation,Cell62,Cell,Root object (Image),Polygon,325.58,478.41,5.2112,56.98,27.45
CBPM03Lc_Sec09_SST_merged.tif,8a51f02c-2827-4e47-beb0-6271c5dcb50d,Annotation,Cell28,Cell,Root object (Image),Polygon,414.75,477.47,1.1031,36.95,23.02
CBPM03Lc_Sec09_SST_merged.tif,59587c3a-c8e7-4f24-bae3-86aea25856d5,Annotation,Cell48,Cell,Root object (Image),Polygon,450.53,477.43,8.0792,24.64,18.02
CBPM03Lc_Sec09_SST_merged.tif,77926dd8-afa4-45d3-bea8-7c5b6ecc118d,Annotation,Cell35,Cell,Root object (Image),Polygon,338.55,481.29,5.1661,37.41,22.78
CBPM03Lc_Sec09_SST_merged.tif,58881f79-2228-414f-be72-15f15e461fa6,Annotation,Cell26,Cell,Root object (Image),Polygon,381.19,479.98,5.047,20,16.97
CBPM03Lc_Sec09_SST_merged.tif,f54f5b5f-396d-435a-80d7-70bcf9cedc3d,Annotation,Cell38,Cell,Root object (Image),Polygon,421.69,481.73,1.1244,49.43,25.95
CBPM03Lc_Sec09_SST_merged.tif,93d8f50e-6393-44e2-b407-172897450d71,Annotation,Cell61,Cell,Root object (Image),Polygon,309.74,486.67,0.6575,57.88,30.9
CBPM03Lc_Sec09_SST_merged.tif,994d94da-c125-49b6-a798-9a0fc2ca9bef,Annotation,Cell67,Cell,Root object (Image),Polygon,392.95,483.11,7.0866,16.53,14.81
CBPM03Lc_Sec09_SST_merged.tif,b127987d-ac8a-4931-a726-fc3576e10046,Annotation,Cell36,Cell,Root object (Image),Polygon,433.54,484.67,3.9516,37.92,22.48
CBPM03Lc_Sec09_SST_merged.tif,9b29033e-4e3e-4c3a-9191-efd58e22a6a2,Annotation,Cell49,Cell,Root object (Image),Polygon,379.44,490.06,5.2268,26.65,20.18
CBPM03Lc_Sec09_SST_merged.tif,dbd2e2fb-85b8-49ef-9f87-9ec59c082939,Annotation,Cell17,Cell,Root object (Image),Polygon,304.78,490.47,0.8538,9.345,12.26
CBPM03Lc_Sec09_SST_merged.tif,baa2f34c-080a-4d4e-9324-08e25c0f33a3,Annotation,Cell5,Cell,Root object (Image),Polygon,451.22,490.23,8.1715,12.69,13.18
CBPM03Lc_Sec09_SST_merged.tif,296b9af8-c495-4bda-a996-b7cdf505a353,Annotation,Cell18,Cell,Root object (Image),Polygon,397.45,414.17,2.6044,55.38,27.91
CBPM03Lc_Sec09_SST_merged.tif,5e621d3f-a02f-4557-b43a-43741cdddadc,Annotation,Cell42,Cell,Root object (Image),Polygon,431.97,337.38,0.0879,46.18,26.65
CBPM03Lc_Sec09_SST_merged.tif,c67a854a-89e2-4f5f-bebc-76805f5fcd19,Annotation,Cell23,Cell,Root object (Image),Polygon,438.37,337.23,0,17.96,16.59
CBPM03Lc_Sec09_SST_merged.tif,41d5ffed-b18c-4e0d-9942-62276448067f,Annotation,Cell25,Cell,Root object (Image),Polygon,392.91,403.8,0,14.92,14.8
CBPM03Lc_Sec09_SST_merged.tif,e1cdef6b-b1ef-4b97-9d78-d2df6d972ebe,Annotation,Cell4,Cell,Root object (Image),Polygon,397.66,405.3,0,29.59,20.51
CBPM03Lc_Sec09_SST_merged.tif,7c72d3b3-6dd7-4a70-9fd1-90f73c37a449,Annotation,Cell88,Cell,Root object (Image),Polygon,417.62,342.87,0.0002,18.6,16.91
CBPM03Lc_Sec09_SST_merged.tif,43d96cea-2b00-4521-80c8-5ee87084364f,Annotation,Cell69,Cell,Root object (Image),Polygon,420.68,345.55,0,29.81,20.98
CBPM03Lc_Sec11_CCK_merged.tif,b9dec620-726e-4b34-a1e1-f5e3a053f57b,Annotation,ROI,,Root object (Image),Rectangle,358.73,396.2,0,37066.9,770.12
CBPM03Lc_Sec11_CCK_merged.tif,73028263-bd4c-4161-9a06-0e978b0a6f8d,Annotation,Cell63,Cell,Root object (Image),Polygon,328.06,305.84,0.9756,33.47,21.3
CBPM03Lc_Sec11_CCK_merged.tif,2f7347e2-e851-4564-83ed-6611810ef509,Annotation,Cell57,Cell,Root object (Image),Polygon,319.54,306.96,0.9976,57.24,27.8
CBPM03Lc_Sec11_CCK_merged.tif,d86bbd42-41d4-4a3d-84b7-abe3b0b5e03a,Annotation,Cell87,Cell,Root object (Image),Polygon,337.8,314.74,3.8369,65.31,29.23
CBPM03Lc_Sec11_CCK_merged.tif,9a3136da-3536-4134-8b78-f09369838fe4,Annotation,Cell40,Cell,Root object (Image),Polygon,397.69,314.26,7.6563,50.86,26.29
CBPM03Lc_Sec11_CCK_merged.tif,afbe55f7-d920-47d1-b1e5-3c2a24f33b68,Annotation,Cell55,Cell,Root object (Image),Polygon,369.61,316.47,4.1292,18.48,15.92
CBPM03Lc_Sec11_CCK_merged.tif,af1a6c07-ef60-4ba0-90e3-eab7d1facbe8,Annotation,Cell1,Cell,Root object (Image),Polygon,359.37,317.89,4.1365,44.66,24.18
CBPM03Lc_Sec11_CCK_merged.tif,8877504c-adb8-4be0-a2a5-d27d96c21cfd,Annotation,Cell17,Cell,Root object (Image),Polygon,381.71,317.07,5.962,26.7,19.36
CBPM03Lc_Sec11_CCK_merged.tif,8e85671c-3c04-4192-a3fe-3e8f495d4461,Annotation,Cell14,Cell,Root object (Image),Polygon,276.07,318.5,9.5082,17.6,15.18
CBPM03Lc_Sec11_CCK_merged.tif,70611d41-3c08-4a20-92dc-1b8e18813124,Annotation,Cell26,Cell,Root object (Image),Polygon,327.37,318.72,3.6372,20.67,16.46
CBPM03Lc_Sec11_CCK_merged.tif,09285f58-7283-4c01-bc6b-6220a5386edd,Annotation,Cell53,Cell,Root object (Image),Polygon,288.57,327.23,9.3709,50.05,26.17
CBPM03Lc_Sec11_CCK_merged.tif,7248af24-650c-499c-b583-8c3b1d0a6f5f,Annotation,Cell76,Cell,Root object (Image),Polygon,414.68,330.06,6.8742,24.31,18.3
CBPM03Lc_Sec11_CCK_merged.tif,baccbdc9-6f20-4e28-b65e-abe6406129ba,Annotation,Cell58,Cell,Root object (Image),Polygon,310.24,331.64,10.5142,30.27,20.43
CBPM03Lc_Sec11_CCK_merged.tif,4ccc3cf3-77c7-4540-be51-b62e7b94d4a8,Annotation,Cell61,Cell,Root object (Image),Polygon,344.28,335.63,4.0081,23.88,18.64
